Year,State,Attribute,Model Parameters,Prediction Years Out,Prediction,Confidence Interval,AIC,AICc,BIC,Actual,Error,Absolute Error
2023,AR,Total,"(2, 1, 1)",4,1086.3479189407956,[1048.273 1124.423],1658.7430924762605,1718.7430924762605,1657.7018898224007,NA,,
2020,AR,Total,"(2, 1, 2)",1,672.2796223407618,[539.952 804.607],81.71730946870127,,,433,239.27962234076176,239.27962234076176
2021,AR,Total,"(2, 1, 2)",2,701.8051120431911,[449.056 954.554],81.71730946870127,,,1368,-666.1948879568089,666.1948879568089
2022,AR,Total,"(2, 1, 2)",3,814.9679012903738,[ 450.417 1179.519],81.71730946870127,,,NA,,
2023,AR,Total,"(2, 1, 2)",4,836.3867087873094,[ 385.572 1287.201],81.71730946870127,,,NA,,
2020,AR,Total,"(2, 2, 0)",1,917.0634373101044,[ 824.549 1009.577],65.17498924338872,85.17498924338872,63.61274089312512,433,484.0634373101044,484.0634373101044
2021,AR,Total,"(2, 2, 0)",2,1122.393102040971,[1016.525 1228.261],65.17498924338872,85.17498924338872,63.61274089312512,1368,-245.60689795902908,245.60689795902908
2022,AR,Total,"(2, 2, 0)",3,1609.8565809336476,[1417.396 1802.317],65.17498924338872,85.17498924338872,63.61274089312512,NA,,
2023,AR,Total,"(2, 2, 0)",4,1928.026123233624,[1704.146 2151.906],65.17498924338872,85.17498924338872,63.61274089312512,NA,,
2020,AR,Total,"(2, 2, 1)",1,859.8797307620696,[772.534 947.226],67.15677283440404,127.15677283440404,65.20396239657454,433,426.8797307620696,426.8797307620696
2021,AR,Total,"(2, 2, 1)",2,1072.5452390168846,[ 943.826 1201.265],67.15677283440404,127.15677283440404,65.20396239657454,1368,-295.4547609831154,295.4547609831154
2022,AR,Total,"(2, 2, 1)",3,1471.8119149719723,[1256.436 1687.188],67.15677283440404,127.15677283440404,65.20396239657454,NA,,
2023,AR,Total,"(2, 2, 1)",4,1790.9556723920862,[1506.671 2075.24 ],67.15677283440404,127.15677283440404,65.20396239657454,NA,,
2020,AR,Total,"(2, 2, 2)",1,878.5190954114862,[818.428 938.61 ],65.97957932355699,,,433,445.5190954114862,445.5190954114862
2021,AR,Total,"(2, 2, 2)",2,1119.4620375785912,[1058.021 1180.903],65.97957932355699,,,1368,-248.5379624214088,248.5379624214088
2022,AR,Total,"(2, 2, 2)",3,1533.6810270885394,[1451.597 1615.765],65.97957932355699,,,NA,,
2023,AR,Total,"(2, 2, 2)",4,1903.861816286311,[1824.655 1983.069],65.97957932355699,,,NA,,
2020,IL,Total,"(0, 1, 0)",1,8479.333333333332,[ 5926.925 11031.742],107.08966104158003,110.08966104158003,106.67317998003614,7943,536.3333333333321,536.3333333333321
2021,IL,Total,"(0, 1, 0)",2,9328.666666666666,[ 5719.016 12938.317],107.08966104158003,110.08966104158003,106.67317998003614,16091,-6762.333333333334,6762.333333333334
2022,IL,Total,"(0, 1, 0)",3,10178.0,[ 5757.099 14598.901],107.08966104158003,110.08966104158003,106.67317998003614,NA,,
2023,IL,Total,"(0, 1, 0)",4,11027.333333333334,[ 5922.517 16132.15 ],107.08966104158003,110.08966104158003,106.67317998003614,NA,,
2020,IL,Total,"(0, 1, 1)",1,6115.608568526221,[3200.563 9030.654],111.51188076300534,119.51188076300534,110.8871591706895,7943,-1827.3914314737794,1827.3914314737794
2021,IL,Total,"(0, 1, 1)",2,6470.815095996114,[  260.878 12680.752],111.51188076300534,119.51188076300534,110.8871591706895,16091,-9620.184904003887,9620.184904003887
2022,IL,Total,"(0, 1, 1)",3,6826.021623466007,[-1458.249 15110.292],111.51188076300534,119.51188076300534,110.8871591706895,NA,,
2023,IL,Total,"(0, 1, 1)",4,7181.228150935901,[-2753.306 17115.762],111.51188076300534,119.51188076300534,110.8871591706895,NA,,
2020,IL,Total,"(0, 1, 2)",1,9087.730910692046,[ 6669.258 11506.204],111.67711607906963,131.67711607906963,110.84415395598185,7943,1144.7309106920457,1144.7309106920457
2021,IL,Total,"(0, 1, 2)",2,8506.655462996043,[ 4326.163 12687.148],111.67711607906963,131.67711607906963,110.84415395598185,16091,-7584.344537003957,7584.344537003957
2022,IL,Total,"(0, 1, 2)",3,9091.522072405895,[ 2315.221 15867.823],111.67711607906963,131.67711607906963,110.84415395598185,NA,,
2023,IL,Total,"(0, 1, 2)",4,9676.388681815746,[ 1053.164 18299.613],111.67711607906963,131.67711607906963,110.84415395598185,NA,,
2020,IL,Total,"(0, 2, 0)",1,8045.999999999998,[ 4398.162 11693.838],93.47902343321671,96.47902343321671,92.69789925808492,7943,102.99999999999818,102.99999999999818
2021,IL,Total,"(0, 2, 0)",2,8604.999999999998,[  448.187 16761.813],93.47902343321671,96.47902343321671,92.69789925808492,16091,-7486.000000000002,7486.000000000002
2022,IL,Total,"(0, 2, 0)",3,9306.999999999998,[-4341.96 22955.96],93.47902343321671,96.47902343321671,92.69789925808492,NA,,
2023,IL,Total,"(0, 2, 0)",4,10151.999999999998,[-9828.031 30132.031],93.47902343321671,96.47902343321671,92.69789925808492,NA,,
2020,IL,Total,"(0, 2, 1)",1,5733.500182897344,[5466.793 6000.207],1568.2482191091324,1576.2482191091324,1567.0765328464347,7943,-2209.4998171026564,2209.4998171026564
2021,IL,Total,"(0, 2, 1)",2,2382.00922247675,[1722.425 3041.593],1568.2482191091324,1576.2482191091324,1567.0765328464347,16091,-13708.99077752325,13708.99077752325
2022,IL,Total,"(0, 2, 1)",3,-2424.4728812617823,[-3572.639 -1276.307],1568.2482191091324,1576.2482191091324,1567.0765328464347,NA,,
2023,IL,Total,"(0, 2, 1)",4,-8685.946128318252,[-10402.735  -6969.157],1568.2482191091324,1576.2482191091324,1567.0765328464347,NA,,
2020,IL,Total,"(0, 2, 2)",1,10143.532101855519,[ 8089.789 12197.275],93.74993432670749,113.74993432670749,92.18768597644389,7943,2200.5321018555187,2200.5321018555187
2021,IL,Total,"(0, 2, 2)",2,12627.27205497683,[10436.447 14818.097],93.74993432670749,113.74993432670749,92.18768597644389,16091,-3463.727945023171,3463.727945023171
2022,IL,Total,"(0, 2, 2)",3,15420.61839277287,[13067.951 17773.286],93.74993432670749,113.74993432670749,92.18768597644389,NA,,
2023,IL,Total,"(0, 2, 2)",4,18523.571115243645,[15987.01  21060.133],93.74993432670749,113.74993432670749,92.18768597644389,NA,,
2020,IL,Total,"(1, 1, 0)",1,8670.086297121532,[ 6165.586 11174.587],109.07707179710107,117.07707179710107,108.45235020478523,7943,727.086297121532,727.086297121532
2021,IL,Total,"(1, 1, 0)",2,9607.997952744829,[ 6293.582 12922.414],109.07707179710107,117.07707179710107,108.45235020478523,16091,-6483.002047255171,6483.002047255171
2022,IL,Total,"(1, 1, 0)",3,10559.519103681061,[ 6572.906 14546.132],109.07707179710107,117.07707179710107,108.45235020478523,NA,,
2023,IL,Total,"(1, 1, 0)",4,11509.22749207703,[ 6951.308 16067.147],109.07707179710107,117.07707179710107,108.45235020478523,NA,,
2020,IL,Total,"(1, 1, 1)",1,12141.075835463664,[11884.851 12397.3  ],5387.6523427002385,5407.6523427002385,5386.819380577151,7943,4198.075835463664,4198.075835463664
2021,IL,Total,"(1, 1, 1)",2,16675.237661325085,[16312.053 17038.422],5387.6523427002385,5407.6523427002385,5386.819380577151,16091,584.2376613250854,584.2376613250854
2022,IL,Total,"(1, 1, 1)",3,21186.58160824822,[20742.103 21631.06 ],5387.6523427002385,5407.6523427002385,5386.819380577151,NA,,
2023,IL,Total,"(1, 1, 1)",4,25720.478436389432,[25206.858 26234.099],5387.6523427002385,5407.6523427002385,5386.819380577151,NA,,
2020,IL,Total,"(1, 1, 2)",1,9804.277008052683,[ 7600.588 12007.966],112.57824834049919,172.5782483404992,111.53704568663946,7943,1861.2770080526825,1861.2770080526825
2021,IL,Total,"(1, 1, 2)",2,9277.968035004087,[ 5986.318 12569.618],112.57824834049919,172.5782483404992,111.53704568663946,16091,-6813.031964995913,6813.031964995913
2022,IL,Total,"(1, 1, 2)",3,11019.271496073128,[ 5816.844 16221.699],112.57824834049919,172.5782483404992,111.53704568663946,NA,,
2023,IL,Total,"(1, 1, 2)",4,11306.842296054983,[ 5291.968 17321.717],112.57824834049919,172.5782483404992,111.53704568663946,NA,,
2020,IL,Total,"(1, 2, 0)",1,11647.820016214855,[ 8277.502 15018.138],95.20874015598126,103.20874015598126,94.03705389328356,7943,3704.820016214855,3704.820016214855
2021,IL,Total,"(1, 2, 0)",2,12393.659946241518,[ 7627.304 17160.016],95.20874015598126,103.20874015598126,94.03705389328356,16091,-3697.340053758482,3697.340053758482
2022,IL,Total,"(1, 2, 0)",3,16884.299978727744,[ 8628.737 25139.863],95.20874015598126,103.20874015598126,94.03705389328356,NA,,
2023,IL,Total,"(1, 2, 0)",4,18102.979838724554,[ 7445.084 28760.876],95.20874015598126,103.20874015598126,94.03705389328356,NA,,
2020,IL,Total,"(1, 2, 1)",1,,,,,,7943,,
2021,IL,Total,"(1, 2, 1)",2,,,,,,16091,,
2022,IL,Total,"(1, 2, 1)",3,,,,,,NA,,
2023,IL,Total,"(1, 2, 1)",4,,,,,,NA,,
2020,IL,Total,"(1, 2, 2)",1,9085.99965682865,[ 6569.523 11602.476],95.96176447330109,155.9617644733011,94.00895403547159,7943,1142.9996568286497,1142.9996568286497
2021,IL,Total,"(1, 2, 2)",2,11263.666655500281,[ 7267.009 15260.325],95.96176447330109,155.9617644733011,94.00895403547159,16091,-4827.333344499719,4827.333344499719
2022,IL,Total,"(1, 2, 2)",3,13216.676522628639,[ 8122.152 18311.202],95.96176447330109,155.9617644733011,94.00895403547159,NA,,
2023,IL,Total,"(1, 2, 2)",4,15719.583163569501,[ 9483.698 21955.468],95.96176447330109,155.9617644733011,94.00895403547159,NA,,
2020,IL,Total,"(2, 1, 0)",1,6810.5789744339945,[ 2777.967 10843.191],114.58915338780713,134.58915338780713,113.75619126471935,7943,-1132.4210255660055,1132.4210255660055
2021,IL,Total,"(2, 1, 0)",2,9085.828031504534,[ 3978.379 14193.277],114.58915338780713,134.58915338780713,113.75619126471935,16091,-7005.171968495466,7005.171968495466
2022,IL,Total,"(2, 1, 0)",3,11623.705184247676,[ 6513.095 16734.316],114.58915338780713,134.58915338780713,113.75619126471935,NA,,
2023,IL,Total,"(2, 1, 0)",4,11406.281661563022,[ 6122.593 16689.97 ],114.58915338780713,134.58915338780713,113.75619126471935,NA,,
2020,IL,Total,"(2, 1, 1)",1,11007.09058690286,[10688.513 11325.668],529.0151297775521,589.0151297775521,527.9739271236924,7943,3064.0905869028593,3064.0905869028593
2021,IL,Total,"(2, 1, 1)",2,11274.885077971358,[10793.705 11756.065],529.0151297775521,589.0151297775521,527.9739271236924,16091,-4816.1149220286425,4816.1149220286425
2022,IL,Total,"(2, 1, 1)",3,14646.77053760853,[13814.903 15478.638],529.0151297775521,589.0151297775521,527.9739271236924,NA,,
2023,IL,Total,"(2, 1, 1)",4,14909.377205593739,[13809.19  16009.564],529.0151297775521,589.0151297775521,527.9739271236924,NA,,
2020,IL,Total,"(2, 1, 2)",1,8317.588115241748,[ 5588.394 11046.783],115.35392077908209,,,7943,374.5881152417478,374.5881152417478
2021,IL,Total,"(2, 1, 2)",2,7775.38006122197,[ 3396.879 12153.881],115.35392077908209,,,16091,-8315.619938778029,8315.619938778029
2022,IL,Total,"(2, 1, 2)",3,7876.237176573647,[ 1558.253 14194.221],115.35392077908209,,,NA,,
2023,IL,Total,"(2, 1, 2)",4,8252.919840531014,[  757.899 15747.941],115.35392077908209,,,NA,,
2020,IL,Total,"(2, 2, 0)",1,10200.154847367081,[ 9897.175 10503.134],922.5011919692733,942.5011919692733,920.9389436190097,7943,2257.154847367081,2257.154847367081
2021,IL,Total,"(2, 2, 0)",2,9374.609220714425,[ 8697.368 10051.851],922.5011919692733,942.5011919692733,920.9389436190097,16091,-6716.390779285575,6716.390779285575
2022,IL,Total,"(2, 2, 0)",3,10722.594080196852,[ 9334.992 12110.196],922.5011919692733,942.5011919692733,920.9389436190097,NA,,
2023,IL,Total,"(2, 2, 0)",4,8551.39858590407,[ 6265.955 10836.842],922.5011919692733,942.5011919692733,920.9389436190097,NA,,
2020,IL,Total,"(2, 2, 1)",1,12294.086529465783,[12169.933 12418.24 ],2696.4694541247445,2756.4694541247445,2694.516643686915,7943,4351.086529465783,4351.086529465783
2021,IL,Total,"(2, 2, 1)",2,13688.530438854326,[13494.384 13882.677],2696.4694541247445,2756.4694541247445,2694.516643686915,16091,-2402.4695611456737,2402.4695611456737
2022,IL,Total,"(2, 2, 1)",3,19476.38085944776,[19120.291 19832.471],2696.4694541247445,2756.4694541247445,2694.516643686915,NA,,
2023,IL,Total,"(2, 2, 1)",4,21996.943654871127,[21502.049 22491.838],2696.4694541247445,2756.4694541247445,2694.516643686915,NA,,
2020,IL,Total,"(2, 2, 2)",1,9502.046476272359,[ 7007.849 11996.244],97.54025007111431,,,7943,1559.0464762723586,1559.0464762723586
2021,IL,Total,"(2, 2, 2)",2,12474.497050090293,[ 8963.054 15985.941],97.54025007111431,,,16091,-3616.5029499097072,3616.5029499097072
2022,IL,Total,"(2, 2, 2)",3,14315.47183699079,[10190.543 18440.4  ],97.54025007111431,,,NA,,
2023,IL,Total,"(2, 2, 2)",4,17525.670322580332,[12370.371 22680.969],97.54025007111431,,,NA,,
2020,IN,Total,"(0, 1, 0)",1,2483.5,[1733.389 3233.611],92.39479636218803,95.39479636218803,91.97831530064414,2139,344.5,344.5
2021,IN,Total,"(0, 1, 0)",2,2760.0,[1699.183 3820.817],92.39479636218803,95.39479636218803,91.97831530064414,4917,-2157.0,2157.0
2022,IN,Total,"(0, 1, 0)",3,3036.5,[1737.27 4335.73],92.39479636218803,95.39479636218803,91.97831530064414,NA,,
2023,IN,Total,"(0, 1, 0)",4,3313.0,[1812.779 4813.221],92.39479636218803,95.39479636218803,91.97831530064414,NA,,
2020,IN,Total,"(0, 1, 1)",1,1818.6803377609442,[ 975.656 2661.704],96.6923500755492,104.6923500755492,96.06762848323336,2139,-320.3196622390558,320.3196622390558
2021,IN,Total,"(0, 1, 1)",2,2008.1589495352991,[ 218.132 3798.186],96.6923500755492,104.6923500755492,96.06762848323336,4917,-2908.841050464701,2908.841050464701
2022,IN,Total,"(0, 1, 1)",3,2197.637561309654,[-189.349 4584.625],96.6923500755492,104.6923500755492,96.06762848323336,NA,,
2023,IN,Total,"(0, 1, 1)",4,2387.1161730840086,[-474.914 5249.146],96.6923500755492,104.6923500755492,96.06762848323336,NA,,
2020,IN,Total,"(0, 1, 2)",1,2006.7566432585995,[1416.113 2597.4  ],94.81324621302855,114.81324621302855,93.98028408994077,2139,-132.24335674140048,132.24335674140048
2021,IN,Total,"(0, 1, 2)",2,2395.2768855284744,[1560.643 3229.911],94.81324621302855,114.81324621302855,93.98028408994077,4917,-2521.7231144715256,2521.7231144715256
2022,IN,Total,"(0, 1, 2)",3,2655.1774025587574,[1820.522 3489.833],94.81324621302855,114.81324621302855,93.98028408994077,NA,,
2023,IN,Total,"(0, 1, 2)",4,2915.0779195890404,[2080.401 3749.755],94.81324621302855,114.81324621302855,93.98028408994077,NA,,
2020,IN,Total,"(0, 2, 0)",1,2382.400000000001,[1245.341 3519.459],81.82213068277764,84.82213068277764,81.04100650764585,2139,243.400000000001,243.400000000001
2021,IN,Total,"(0, 2, 0)",2,2562.2000000000016,[  19.658 5104.742],81.82213068277764,84.82213068277764,81.04100650764585,4917,-2354.7999999999984,2354.7999999999984
2022,IN,Total,"(0, 2, 0)",3,2746.4000000000024,[-1508.086  7000.886],81.82213068277764,84.82213068277764,81.04100650764585,NA,,
2023,IN,Total,"(0, 2, 0)",4,2935.000000000003,[-3292.93  9162.93],81.82213068277764,84.82213068277764,81.04100650764585,NA,,
2020,IN,Total,"(0, 2, 1)",1,2574.650871808618,[2227.258 2922.044],97.40715728804892,105.40715728804892,96.23547102535122,2139,435.6508718086179,435.6508718086179
