Year,State,Attribute,Model Parameters,Prediction Years Out,Prediction,Confidence Interval,AIC,AICc,BIC,Actual,Error,Absolute Error
2020,IA,Total,"(0, 2, 0)",1,573.3999999999997,[ -75.54 1222.34],76.2135272927011,79.2135272927011,75.43240311756931,735.0,-161.60000000000025,161.60000000000025
2020,IA,Total,"(0, 2, 0)",2,2188.6,[1626.221 2750.979],66.7346985560655,69.7346985560655,65.9535743809337,735.0,1453.6,1453.6
2020,IA,Total,"(0, 2, 0)",3,725.2000000000003,[-404.774 1855.174],68.56433934151772,71.56433934151772,67.78321516638593,735.0,-9.799999999999727,9.799999999999727
2020,IL,BEV sales,"(0, 2, 0)",1,7482.4,[ 4700.223 10264.577],90.77001385068138,93.77001385068138,89.98888967554959,6643.0,839.3999999999996,839.3999999999996
2020,IL,BEV sales,"(0, 2, 0)",2,12686.2,[ 7327.81 18044.59],89.2771231161199,92.2771231161199,88.4959989409881,6643.0,6043.199999999999,6043.199999999999
2020,IL,BEV sales,"(0, 2, 0)",3,5621.2,[ -955.519 12197.919],86.17775085395601,89.17775085395601,85.39662667882422,6643.0,-1021.8000000000002,1021.8000000000002
2020,IL,PHEV sales,"(0, 2, 0)",1,563.6,[-661.502 1788.702],82.56792111750886,85.56792111750886,81.78679694237707,1300.0,-736.4,736.4
2020,IL,PHEV sales,"(0, 2, 0)",2,3333.4000000000005,[1660.499 5006.301],77.63608050283199,80.63608050283199,76.8549563277002,1300.0,2033.4000000000003,2033.4000000000003
2020,IL,PHEV sales,"(0, 2, 0)",3,1373.2000000000005,[-3298.041  6044.441],82.75663777300586,85.75663777300586,81.97551359787407,1300.0,73.20000000000027,73.20000000000027
2020,IL,Total,"(0, 2, 0)",1,8045.999999999998,[ 4398.162 11693.838],93.47902343321672,96.47902343321672,92.69789925808492,7943.0,102.99999999999818,102.99999999999818
2020,IL,Total,"(0, 2, 0)",2,16019.600000000002,[10757.482 21281.718],89.09582325197661,92.0958232519766,88.31469907684482,7943.0,8076.600000000002,8076.600000000002
2020,IL,Total,"(0, 2, 0)",3,6994.399999999999,[ 1463.523 12525.277],84.44585393914578,87.44585393914578,83.66472976401398,7943.0,-948.6000000000012,948.6000000000012
2020,IN,BEV sales,"(0, 2, 0)",1,2195.0,[1359.392 3030.608],78.74171844188872,81.74171844188872,77.96059426675693,1712.0,483.0,483.0
2020,IN,BEV sales,"(0, 2, 0)",2,3716.6,[2335.646 5097.554],75.7182329429242,78.7182329429242,74.93710876779241,1712.0,2004.5999999999997,2004.5999999999997
2020,IN,BEV sales,"(0, 2, 0)",3,1015.4,[ 364.101 1666.699],63.054519831284125,66.05451983128413,62.27339565615232,1712.0,-696.6,696.6
2020,IN,PHEV sales,"(0, 2, 0)",1,187.40000000000003,[-179.836  554.636],70.52017012776221,73.52017012776221,69.73904595263042,427.0,-239.6,239.6
2020,IN,PHEV sales,"(0, 2, 0)",2,1079.1999999999998,[ 688.645 1469.755],63.08863482204133,66.08863482204133,62.30751064690953,427.0,652.1999999999998,652.1999999999998
2020,IN,PHEV sales,"(0, 2, 0)",3,689.2,[ -45.71 1424.11],64.26232203616426,67.26232203616426,63.48119786103246,427.0,262.20000000000005,262.20000000000005
2020,IN,Total,"(0, 2, 0)",1,2382.400000000001,[1245.341 3519.459],81.82213068277764,84.82213068277764,81.04100650764585,2139.0,243.400000000001,243.400000000001
2020,IN,Total,"(0, 2, 0)",2,4795.800000000001,[3221.866 6369.734],77.02627172015119,80.02627172015119,76.24514754501939,2139.0,2656.800000000001,2656.800000000001
2020,IN,Total,"(0, 2, 0)",3,1704.6000000000004,[ 583.799 2825.401],68.4828251666143,71.4828251666143,67.70170099148251,2139.0,-434.3999999999997,434.3999999999997
2020,KY,BEV sales,"(0, 2, 0)",1,710.6,[442.835 978.365],67.36120869503893,70.36120869503893,66.58008451990712,733.0,-22.399999999999977,22.399999999999977
2020,KY,BEV sales,"(0, 2, 0)",2,1251.2,[ 852.352 1650.048],63.298729043013005,66.298729043013,62.5176048678812,733.0,518.2,518.2
2020,KY,BEV sales,"(0, 2, 0)",3,440.6,[274.428 606.772],49.39505121885457,52.39505121885457,48.61392704372277,733.0,-292.4,292.4
2020,KY,PHEV sales,"(0, 2, 0)",1,110.59999999999998,[-146.547  367.747],66.95661409714661,69.95661409714661,66.17548992201482,196.0,-85.40000000000002,85.40000000000002
2020,KY,PHEV sales,"(0, 2, 0)",2,638.1999999999999,[ 249.814 1026.586],63.03291998878742,66.03291998878743,62.25179581365562,196.0,442.19999999999993,442.19999999999993
2020,KY,PHEV sales,"(0, 2, 0)",3,101.80000000000008,[-561.539  765.139],63.23769815893493,66.23769815893493,62.45657398380313,196.0,-94.19999999999992,94.19999999999992
2020,KY,Total,"(0, 2, 0)",1,821.2,[ 329.694 1312.706],73.4348558720499,76.4348558720499,72.6537316969181,929.0,-107.79999999999995,107.79999999999995
2020,KY,Total,"(0, 2, 0)",2,1889.4,[1233.281 2545.519],68.27635854186566,71.27635854186566,67.49523436673387,929.0,960.4,960.4
2020,KY,Total,"(0, 2, 0)",3,542.4,[-102.776 1187.576],62.96006680472412,65.96006680472412,62.17894262959232,929.0,-386.6,386.6
2020,LA,BEV sales,"(0, 2, 0)",1,689.4000000000001,[440.237 938.563],66.64117876424642,69.64117876424642,65.86005458911463,522.0,167.4000000000001,167.4000000000001
2020,LA,BEV sales,"(0, 2, 0)",2,1069.2,[ 599.793 1538.607],64.92763841075046,67.92763841075046,64.14651423561867,522.0,547.2,547.2
2020,LA,BEV sales,"(0, 2, 0)",3,136.79999999999998,[-27.471 301.071],49.27999492065678,52.27999492065678,48.49887074552498,522.0,-385.2000000000001,385.2000000000001
2020,LA,PHEV sales,"(0, 2, 0)",1,155.7999999999999,[ -9.686 321.286],62.54898853313059,65.5489885331306,61.76786435799879,130.0,25.799999999999898,25.799999999999898
2020,LA,PHEV sales,"(0, 2, 0)",2,421.0,[ 68.555 773.445],62.06187796809323,65.06187796809323,61.28075379296143,130.0,291.0,291.0
2020,LA,PHEV sales,"(0, 2, 0)",3,26.800000000000047,[-789.37  842.97],65.31106032817173,68.31106032817173,64.52993615303994,130.0,-103.19999999999996,103.19999999999996
2020,LA,Total,"(1, 2, 1)",1,254.0670542622737,[254.067 254.067],8.0,28.0,6.437751649736401,652.0,-397.9329457377263,397.9329457377263
2020,LA,Total,"(0, 2, 0)",2,1490.1999999999998,[ 837.578 2142.822],68.22290819478518,71.22290819478518,67.44178401965338,652.0,838.1999999999998,838.1999999999998
